targetId,comparatorId,outcomeIds,excludedCovariateConceptIds,targetName,comparatorName
1321000,2821000,-1,NA,saxagliptin main ot2,efpeglenatide main ot2
1321100,2821100,-1,NA,saxagliptin ot2 younger-age,efpeglenatide ot2 younger-age
1321300,2821300,-1,NA,saxagliptin ot2 older-age,efpeglenatide ot2 older-age
1321010,2821010,-1,NA,saxagliptin ot2 female,efpeglenatide ot2 female
1321020,2821020,-1,NA,saxagliptin ot2 male,efpeglenatide ot2 male
1321001,2821001,-1,NA,saxagliptin ot2 with-obe,efpeglenatide ot2 with-obe
1312000,2812000,-1,NA,saxagliptin main no-met,efpeglenatide main no-met
1312100,2812100,-1,NA,saxagliptin no-met younger-age,efpeglenatide no-met younger-age
1312300,2812300,-1,NA,saxagliptin no-met older-age,efpeglenatide no-met older-age
1312010,2812010,-1,NA,saxagliptin no-met female,efpeglenatide no-met female
1312020,2812020,-1,NA,saxagliptin no-met male,efpeglenatide no-met male
1312001,2812001,-1,NA,saxagliptin no-met with-obe,efpeglenatide no-met with-obe
1322000,2822000,-1,NA,saxagliptin main ot2 no-met,efpeglenatide main ot2 no-met
1322100,2822100,-1,NA,saxagliptin ot2 no-met younger-age,efpeglenatide ot2 no-met younger-age
1322300,2822300,-1,NA,saxagliptin ot2 no-met older-age,efpeglenatide ot2 no-met older-age
1322010,2822010,-1,NA,saxagliptin ot2 no-met female,efpeglenatide ot2 no-met female
1322020,2822020,-1,NA,saxagliptin ot2 no-met male,efpeglenatide ot2 no-met male
1322001,2822001,-1,NA,saxagliptin ot2 no-met with-obe,efpeglenatide ot2 no-met with-obe
1311000,3111000,-1,NA,saxagliptin main,canagliflozin main
1311100,3111100,-1,NA,saxagliptin younger-age,canagliflozin younger-age
1311300,3111300,-1,NA,saxagliptin older-age,canagliflozin older-age
1311010,3111010,-1,NA,saxagliptin female,canagliflozin female
1311020,3111020,-1,NA,saxagliptin male,canagliflozin male
1311001,3111001,-1,NA,saxagliptin with-obe,canagliflozin with-obe
1321000,3121000,-1,NA,saxagliptin main ot2,canagliflozin main ot2
1321100,3121100,-1,NA,saxagliptin ot2 younger-age,canagliflozin ot2 younger-age
1321300,3121300,-1,NA,saxagliptin ot2 older-age,canagliflozin ot2 older-age
1321010,3121010,-1,NA,saxagliptin ot2 female,canagliflozin ot2 female
1321020,3121020,-1,NA,saxagliptin ot2 male,canagliflozin ot2 male
1321001,3121001,-1,NA,saxagliptin ot2 with-obe,canagliflozin ot2 with-obe
1312000,3112000,-1,NA,saxagliptin main no-met,canagliflozin main no-met
1312100,3112100,-1,NA,saxagliptin no-met younger-age,canagliflozin no-met younger-age
1312300,3112300,-1,NA,saxagliptin no-met older-age,canagliflozin no-met older-age
1312010,3112010,-1,NA,saxagliptin no-met female,canagliflozin no-met female
1312020,3112020,-1,NA,saxagliptin no-met male,canagliflozin no-met male
1312001,3112001,-1,NA,saxagliptin no-met with-obe,canagliflozin no-met with-obe
1322000,3122000,-1,NA,saxagliptin main ot2 no-met,canagliflozin main ot2 no-met
1322100,3122100,-1,NA,saxagliptin ot2 no-met younger-age,canagliflozin ot2 no-met younger-age
1322300,3122300,-1,NA,saxagliptin ot2 no-met older-age,canagliflozin ot2 no-met older-age
1322010,3122010,-1,NA,saxagliptin ot2 no-met female,canagliflozin ot2 no-met female
1322020,3122020,-1,NA,saxagliptin ot2 no-met male,canagliflozin ot2 no-met male
1322001,3122001,-1,NA,saxagliptin ot2 no-met with-obe,canagliflozin ot2 no-met with-obe
1311000,3211000,-1,NA,saxagliptin main,dapagliflozin main
1311100,3211100,-1,NA,saxagliptin younger-age,dapagliflozin younger-age
1311300,3211300,-1,NA,saxagliptin older-age,dapagliflozin older-age
1311010,3211010,-1,NA,saxagliptin female,dapagliflozin female
1311020,3211020,-1,NA,saxagliptin male,dapagliflozin male
1311001,3211001,-1,NA,saxagliptin with-obe,dapagliflozin with-obe
1321000,3221000,-1,NA,saxagliptin main ot2,dapagliflozin main ot2
1321100,3221100,-1,NA,saxagliptin ot2 younger-age,dapagliflozin ot2 younger-age
1321300,3221300,-1,NA,saxagliptin ot2 older-age,dapagliflozin ot2 older-age
1321010,3221010,-1,NA,saxagliptin ot2 female,dapagliflozin ot2 female
1321020,3221020,-1,NA,saxagliptin ot2 male,dapagliflozin ot2 male
1321001,3221001,-1,NA,saxagliptin ot2 with-obe,dapagliflozin ot2 with-obe
1312000,3212000,-1,NA,saxagliptin main no-met,dapagliflozin main no-met
1312100,3212100,-1,NA,saxagliptin no-met younger-age,dapagliflozin no-met younger-age
1312300,3212300,-1,NA,saxagliptin no-met older-age,dapagliflozin no-met older-age
1312010,3212010,-1,NA,saxagliptin no-met female,dapagliflozin no-met female
1312020,3212020,-1,NA,saxagliptin no-met male,dapagliflozin no-met male
1312001,3212001,-1,NA,saxagliptin no-met with-obe,dapagliflozin no-met with-obe
1322000,3222000,-1,NA,saxagliptin main ot2 no-met,dapagliflozin main ot2 no-met
1322100,3222100,-1,NA,saxagliptin ot2 no-met younger-age,dapagliflozin ot2 no-met younger-age
1322300,3222300,-1,NA,saxagliptin ot2 no-met older-age,dapagliflozin ot2 no-met older-age
1322010,3222010,-1,NA,saxagliptin ot2 no-met female,dapagliflozin ot2 no-met female
1322020,3222020,-1,NA,saxagliptin ot2 no-met male,dapagliflozin ot2 no-met male
1322001,3222001,-1,NA,saxagliptin ot2 no-met with-obe,dapagliflozin ot2 no-met with-obe
1311000,3311000,-1,NA,saxagliptin main,empagliflozin main
1311100,3311100,-1,NA,saxagliptin younger-age,empagliflozin younger-age
1311300,3311300,-1,NA,saxagliptin older-age,empagliflozin older-age
1311010,3311010,-1,NA,saxagliptin female,empagliflozin female
1311020,3311020,-1,NA,saxagliptin male,empagliflozin male
1311001,3311001,-1,NA,saxagliptin with-obe,empagliflozin with-obe
1321000,3321000,-1,NA,saxagliptin main ot2,empagliflozin main ot2
1321100,3321100,-1,NA,saxagliptin ot2 younger-age,empagliflozin ot2 younger-age
1321300,3321300,-1,NA,saxagliptin ot2 older-age,empagliflozin ot2 older-age
1321010,3321010,-1,NA,saxagliptin ot2 female,empagliflozin ot2 female
1321020,3321020,-1,NA,saxagliptin ot2 male,empagliflozin ot2 male
1321001,3321001,-1,NA,saxagliptin ot2 with-obe,empagliflozin ot2 with-obe
1312000,3312000,-1,NA,saxagliptin main no-met,empagliflozin main no-met
1312100,3312100,-1,NA,saxagliptin no-met younger-age,empagliflozin no-met younger-age
1312300,3312300,-1,NA,saxagliptin no-met older-age,empagliflozin no-met older-age
1312010,3312010,-1,NA,saxagliptin no-met female,empagliflozin no-met female
1312020,3312020,-1,NA,saxagliptin no-met male,empagliflozin no-met male
1312001,3312001,-1,NA,saxagliptin no-met with-obe,empagliflozin no-met with-obe
1322000,3322000,-1,NA,saxagliptin main ot2 no-met,empagliflozin main ot2 no-met
1322100,3322100,-1,NA,saxagliptin ot2 no-met younger-age,empagliflozin ot2 no-met younger-age
1322300,3322300,-1,NA,saxagliptin ot2 no-met older-age,empagliflozin ot2 no-met older-age
1322010,3322010,-1,NA,saxagliptin ot2 no-met female,empagliflozin ot2 no-met female
1322020,3322020,-1,NA,saxagliptin ot2 no-met male,empagliflozin ot2 no-met male
1322001,3322001,-1,NA,saxagliptin ot2 no-met with-obe,empagliflozin ot2 no-met with-obe
1311000,3411000,-1,NA,saxagliptin main,ertugliflozin main
1311100,3411100,-1,NA,saxagliptin younger-age,ertugliflozin younger-age
1311300,3411300,-1,NA,saxagliptin older-age,ertugliflozin older-age
1311010,3411010,-1,NA,saxagliptin female,ertugliflozin female
1311020,3411020,-1,NA,saxagliptin male,ertugliflozin male
1311001,3411001,-1,NA,saxagliptin with-obe,ertugliflozin with-obe
1321000,3421000,-1,NA,saxagliptin main ot2,ertugliflozin main ot2
1321100,3421100,-1,NA,saxagliptin ot2 younger-age,ertugliflozin ot2 younger-age
1321300,3421300,-1,NA,saxagliptin ot2 older-age,ertugliflozin ot2 older-age
1321010,3421010,-1,NA,saxagliptin ot2 female,ertugliflozin ot2 female
1321020,3421020,-1,NA,saxagliptin ot2 male,ertugliflozin ot2 male
1321001,3421001,-1,NA,saxagliptin ot2 with-obe,ertugliflozin ot2 with-obe
1312000,3412000,-1,NA,saxagliptin main no-met,ertugliflozin main no-met
1312100,3412100,-1,NA,saxagliptin no-met younger-age,ertugliflozin no-met younger-age
1312300,3412300,-1,NA,saxagliptin no-met older-age,ertugliflozin no-met older-age
1312010,3412010,-1,NA,saxagliptin no-met female,ertugliflozin no-met female
1312020,3412020,-1,NA,saxagliptin no-met male,ertugliflozin no-met male
1312001,3412001,-1,NA,saxagliptin no-met with-obe,ertugliflozin no-met with-obe
1322000,3422000,-1,NA,saxagliptin main ot2 no-met,ertugliflozin main ot2 no-met
1322100,3422100,-1,NA,saxagliptin ot2 no-met younger-age,ertugliflozin ot2 no-met younger-age
1322300,3422300,-1,NA,saxagliptin ot2 no-met older-age,ertugliflozin ot2 no-met older-age
1322010,3422010,-1,NA,saxagliptin ot2 no-met female,ertugliflozin ot2 no-met female
1322020,3422020,-1,NA,saxagliptin ot2 no-met male,ertugliflozin ot2 no-met male
1322001,3422001,-1,NA,saxagliptin ot2 no-met with-obe,ertugliflozin ot2 no-met with-obe
1311000,4111000,-1,NA,saxagliptin main,chlorpropamide main
1311100,4111100,-1,NA,saxagliptin younger-age,chlorpropamide younger-age
1311300,4111300,-1,NA,saxagliptin older-age,chlorpropamide older-age
1311010,4111010,-1,NA,saxagliptin female,chlorpropamide female
1311020,4111020,-1,NA,saxagliptin male,chlorpropamide male
1311001,4111001,-1,NA,saxagliptin with-obe,chlorpropamide with-obe
1321000,4121000,-1,NA,saxagliptin main ot2,chlorpropamide main ot2
1321100,4121100,-1,NA,saxagliptin ot2 younger-age,chlorpropamide ot2 younger-age
1321300,4121300,-1,NA,saxagliptin ot2 older-age,chlorpropamide ot2 older-age
1321010,4121010,-1,NA,saxagliptin ot2 female,chlorpropamide ot2 female
1321020,4121020,-1,NA,saxagliptin ot2 male,chlorpropamide ot2 male
1321001,4121001,-1,NA,saxagliptin ot2 with-obe,chlorpropamide ot2 with-obe
1312000,4112000,-1,NA,saxagliptin main no-met,chlorpropamide main no-met
1312100,4112100,-1,NA,saxagliptin no-met younger-age,chlorpropamide no-met younger-age
1312300,4112300,-1,NA,saxagliptin no-met older-age,chlorpropamide no-met older-age
1312010,4112010,-1,NA,saxagliptin no-met female,chlorpropamide no-met female
1312020,4112020,-1,NA,saxagliptin no-met male,chlorpropamide no-met male
1312001,4112001,-1,NA,saxagliptin no-met with-obe,chlorpropamide no-met with-obe
1322000,4122000,-1,NA,saxagliptin main ot2 no-met,chlorpropamide main ot2 no-met
1322100,4122100,-1,NA,saxagliptin ot2 no-met younger-age,chlorpropamide ot2 no-met younger-age
1322300,4122300,-1,NA,saxagliptin ot2 no-met older-age,chlorpropamide ot2 no-met older-age
1322010,4122010,-1,NA,saxagliptin ot2 no-met female,chlorpropamide ot2 no-met female
1322020,4122020,-1,NA,saxagliptin ot2 no-met male,chlorpropamide ot2 no-met male
1322001,4122001,-1,NA,saxagliptin ot2 no-met with-obe,chlorpropamide ot2 no-met with-obe
1311000,4211000,-1,NA,saxagliptin main,glimepiride main
1311100,4211100,-1,NA,saxagliptin younger-age,glimepiride younger-age
1311300,4211300,-1,NA,saxagliptin older-age,glimepiride older-age
1311010,4211010,-1,NA,saxagliptin female,glimepiride female
1311020,4211020,-1,NA,saxagliptin male,glimepiride male
1311001,4211001,-1,NA,saxagliptin with-obe,glimepiride with-obe
1321000,4221000,-1,NA,saxagliptin main ot2,glimepiride main ot2
1321100,4221100,-1,NA,saxagliptin ot2 younger-age,glimepiride ot2 younger-age
1321300,4221300,-1,NA,saxagliptin ot2 older-age,glimepiride ot2 older-age
1321010,4221010,-1,NA,saxagliptin ot2 female,glimepiride ot2 female
1321020,4221020,-1,NA,saxagliptin ot2 male,glimepiride ot2 male
1321001,4221001,-1,NA,saxagliptin ot2 with-obe,glimepiride ot2 with-obe
1312000,4212000,-1,NA,saxagliptin main no-met,glimepiride main no-met
1312100,4212100,-1,NA,saxagliptin no-met younger-age,glimepiride no-met younger-age
1312300,4212300,-1,NA,saxagliptin no-met older-age,glimepiride no-met older-age
1312010,4212010,-1,NA,saxagliptin no-met female,glimepiride no-met female
1312020,4212020,-1,NA,saxagliptin no-met male,glimepiride no-met male
1312001,4212001,-1,NA,saxagliptin no-met with-obe,glimepiride no-met with-obe
1322000,4222000,-1,NA,saxagliptin main ot2 no-met,glimepiride main ot2 no-met
1322100,4222100,-1,NA,saxagliptin ot2 no-met younger-age,glimepiride ot2 no-met younger-age
1322300,4222300,-1,NA,saxagliptin ot2 no-met older-age,glimepiride ot2 no-met older-age
1322010,4222010,-1,NA,saxagliptin ot2 no-met female,glimepiride ot2 no-met female
1322020,4222020,-1,NA,saxagliptin ot2 no-met male,glimepiride ot2 no-met male
1322001,4222001,-1,NA,saxagliptin ot2 no-met with-obe,glimepiride ot2 no-met with-obe
1311000,4311000,-1,NA,saxagliptin main,glipizide main
1311100,4311100,-1,NA,saxagliptin younger-age,glipizide younger-age
1311300,4311300,-1,NA,saxagliptin older-age,glipizide older-age
1311010,4311010,-1,NA,saxagliptin female,glipizide female
1311020,4311020,-1,NA,saxagliptin male,glipizide male
1311001,4311001,-1,NA,saxagliptin with-obe,glipizide with-obe
1321000,4321000,-1,NA,saxagliptin main ot2,glipizide main ot2
1321100,4321100,-1,NA,saxagliptin ot2 younger-age,glipizide ot2 younger-age
1321300,4321300,-1,NA,saxagliptin ot2 older-age,glipizide ot2 older-age
1321010,4321010,-1,NA,saxagliptin ot2 female,glipizide ot2 female
1321020,4321020,-1,NA,saxagliptin ot2 male,glipizide ot2 male
1321001,4321001,-1,NA,saxagliptin ot2 with-obe,glipizide ot2 with-obe
1312000,4312000,-1,NA,saxagliptin main no-met,glipizide main no-met
1312100,4312100,-1,NA,saxagliptin no-met younger-age,glipizide no-met younger-age
1312300,4312300,-1,NA,saxagliptin no-met older-age,glipizide no-met older-age
1312010,4312010,-1,NA,saxagliptin no-met female,glipizide no-met female
1312020,4312020,-1,NA,saxagliptin no-met male,glipizide no-met male
1312001,4312001,-1,NA,saxagliptin no-met with-obe,glipizide no-met with-obe
1322000,4322000,-1,NA,saxagliptin main ot2 no-met,glipizide main ot2 no-met
1322100,4322100,-1,NA,saxagliptin ot2 no-met younger-age,glipizide ot2 no-met younger-age
1322300,4322300,-1,NA,saxagliptin ot2 no-met older-age,glipizide ot2 no-met older-age
1322010,4322010,-1,NA,saxagliptin ot2 no-met female,glipizide ot2 no-met female
1322020,4322020,-1,NA,saxagliptin ot2 no-met male,glipizide ot2 no-met male
1322001,4322001,-1,NA,saxagliptin ot2 no-met with-obe,glipizide ot2 no-met with-obe
1311000,4411000,-1,NA,saxagliptin main,gliquidone main
1311100,4411100,-1,NA,saxagliptin younger-age,gliquidone younger-age
1311300,4411300,-1,NA,saxagliptin older-age,gliquidone older-age
1311010,4411010,-1,NA,saxagliptin female,gliquidone female
1311020,4411020,-1,NA,saxagliptin male,gliquidone male
1311001,4411001,-1,NA,saxagliptin with-obe,gliquidone with-obe
1321000,4421000,-1,NA,saxagliptin main ot2,gliquidone main ot2
1321100,4421100,-1,NA,saxagliptin ot2 younger-age,gliquidone ot2 younger-age
1321300,4421300,-1,NA,saxagliptin ot2 older-age,gliquidone ot2 older-age
1321010,4421010,-1,NA,saxagliptin ot2 female,gliquidone ot2 female
1321020,4421020,-1,NA,saxagliptin ot2 male,gliquidone ot2 male
1321001,4421001,-1,NA,saxagliptin ot2 with-obe,gliquidone ot2 with-obe
1312000,4412000,-1,NA,saxagliptin main no-met,gliquidone main no-met
1312100,4412100,-1,NA,saxagliptin no-met younger-age,gliquidone no-met younger-age
1312300,4412300,-1,NA,saxagliptin no-met older-age,gliquidone no-met older-age
1312010,4412010,-1,NA,saxagliptin no-met female,gliquidone no-met female
1312020,4412020,-1,NA,saxagliptin no-met male,gliquidone no-met male
1312001,4412001,-1,NA,saxagliptin no-met with-obe,gliquidone no-met with-obe
1322000,4422000,-1,NA,saxagliptin main ot2 no-met,gliquidone main ot2 no-met
1322100,4422100,-1,NA,saxagliptin ot2 no-met younger-age,gliquidone ot2 no-met younger-age
1322300,4422300,-1,NA,saxagliptin ot2 no-met older-age,gliquidone ot2 no-met older-age
1322010,4422010,-1,NA,saxagliptin ot2 no-met female,gliquidone ot2 no-met female
1322020,4422020,-1,NA,saxagliptin ot2 no-met male,gliquidone ot2 no-met male
1322001,4422001,-1,NA,saxagliptin ot2 no-met with-obe,gliquidone ot2 no-met with-obe
1311000,4511000,-1,NA,saxagliptin main,glyburide main
1311100,4511100,-1,NA,saxagliptin younger-age,glyburide younger-age
1311300,4511300,-1,NA,saxagliptin older-age,glyburide older-age
1311010,4511010,-1,NA,saxagliptin female,glyburide female
1311020,4511020,-1,NA,saxagliptin male,glyburide male
1311001,4511001,-1,NA,saxagliptin with-obe,glyburide with-obe
1321000,4521000,-1,NA,saxagliptin main ot2,glyburide main ot2
1321100,4521100,-1,NA,saxagliptin ot2 younger-age,glyburide ot2 younger-age
1321300,4521300,-1,NA,saxagliptin ot2 older-age,glyburide ot2 older-age
1321010,4521010,-1,NA,saxagliptin ot2 female,glyburide ot2 female
1321020,4521020,-1,NA,saxagliptin ot2 male,glyburide ot2 male
1321001,4521001,-1,NA,saxagliptin ot2 with-obe,glyburide ot2 with-obe
1312000,4512000,-1,NA,saxagliptin main no-met,glyburide main no-met
1312100,4512100,-1,NA,saxagliptin no-met younger-age,glyburide no-met younger-age
1312300,4512300,-1,NA,saxagliptin no-met older-age,glyburide no-met older-age
1312010,4512010,-1,NA,saxagliptin no-met female,glyburide no-met female
1312020,4512020,-1,NA,saxagliptin no-met male,glyburide no-met male
1312001,4512001,-1,NA,saxagliptin no-met with-obe,glyburide no-met with-obe
1322000,4522000,-1,NA,saxagliptin main ot2 no-met,glyburide main ot2 no-met
1322100,4522100,-1,NA,saxagliptin ot2 no-met younger-age,glyburide ot2 no-met younger-age
1322300,4522300,-1,NA,saxagliptin ot2 no-met older-age,glyburide ot2 no-met older-age
1322010,4522010,-1,NA,saxagliptin ot2 no-met female,glyburide ot2 no-met female
1322020,4522020,-1,NA,saxagliptin ot2 no-met male,glyburide ot2 no-met male
1322001,4522001,-1,NA,saxagliptin ot2 no-met with-obe,glyburide ot2 no-met with-obe
1311000,4611000,-1,NA,saxagliptin main,tolazamide main
1311100,4611100,-1,NA,saxagliptin younger-age,tolazamide younger-age
1311300,4611300,-1,NA,saxagliptin older-age,tolazamide older-age
1311010,4611010,-1,NA,saxagliptin female,tolazamide female
1311020,4611020,-1,NA,saxagliptin male,tolazamide male
1311001,4611001,-1,NA,saxagliptin with-obe,tolazamide with-obe
1321000,4621000,-1,NA,saxagliptin main ot2,tolazamide main ot2
1321100,4621100,-1,NA,saxagliptin ot2 younger-age,tolazamide ot2 younger-age
1321300,4621300,-1,NA,saxagliptin ot2 older-age,tolazamide ot2 older-age
1321010,4621010,-1,NA,saxagliptin ot2 female,tolazamide ot2 female
1321020,4621020,-1,NA,saxagliptin ot2 male,tolazamide ot2 male
1321001,4621001,-1,NA,saxagliptin ot2 with-obe,tolazamide ot2 with-obe
1312000,4612000,-1,NA,saxagliptin main no-met,tolazamide main no-met
1312100,4612100,-1,NA,saxagliptin no-met younger-age,tolazamide no-met younger-age
1312300,4612300,-1,NA,saxagliptin no-met older-age,tolazamide no-met older-age
1312010,4612010,-1,NA,saxagliptin no-met female,tolazamide no-met female
1312020,4612020,-1,NA,saxagliptin no-met male,tolazamide no-met male
1312001,4612001,-1,NA,saxagliptin no-met with-obe,tolazamide no-met with-obe
1322000,4622000,-1,NA,saxagliptin main ot2 no-met,tolazamide main ot2 no-met
1322100,4622100,-1,NA,saxagliptin ot2 no-met younger-age,tolazamide ot2 no-met younger-age
